image_name,target,pred,fold
ISIC_2637011,0,0.022452487,0
ISIC_0076262,0,0.037071165,0
ISIC_0074268,0,0.029263854,0
ISIC_0015719,0,0.02906971,0
ISIC_0082543,0,0.022785725,0
ISIC_0075663,0,0.032573752,0
ISIC_0068279,0,0.03789318,0
ISIC_0089401,0,0.030337347,0
ISIC_0076742,0,0.02627608,0
ISIC_0075914,0,0.040427133,0
ISIC_0091559,0,0.027381266,0
ISIC_0083035,0,0.024979103,0
ISIC_0078703,0,0.03182171,0
ISIC_0096328,0,0.029859876,0
ISIC_0085172,0,0.038569853,0
ISIC_0092726,0,0.02837531,0
ISIC_0097499,0,0.026450539,0
ISIC_0089738,0,0.049385224,0
ISIC_0147869,0,0.027229117,0
ISIC_0150975,0,0.09344155,0
ISIC_0092870,0,0.43756664,0
ISIC_0148677,0,0.030441439,0
ISIC_0158127,0,0.03087793,0
ISIC_0094775,0,0.034905408,0
ISIC_0149568,1,0.030888183,0
ISIC_0160270,0,0.040308658,0
ISIC_0097997,0,0.05391141,0
ISIC_0153549,0,0.054379333,0
ISIC_0163812,0,0.103066064,0
ISIC_0103298,0,0.027917039,0
ISIC_0154870,0,0.032079604,0
ISIC_0165945,0,0.027141357,0
ISIC_0109869,0,0.02888223,0
ISIC_0156772,0,0.060462795,0
ISIC_0185547,0,0.022288926,0
ISIC_0151200,0,0.06924719,0
ISIC_0164603,0,0.06248096,0
ISIC_0186437,0,0.02695595,0
ISIC_0154338,0,0.041269,0
ISIC_0170696,0,0.06295454,0
ISIC_0186501,0,0.035882782,0
ISIC_0155012,0,0.036252555,0
ISIC_0179056,0,0.066281326,0
ISIC_0188955,0,0.06564734,0
ISIC_0159782,0,0.03886602,0
ISIC_0179104,0,0.036093503,0
ISIC_0189336,0,0.028287845,0
ISIC_0159996,0,0.33892733,0
ISIC_0184482,0,0.038583692,0
ISIC_0192701,0,0.034096804,0
ISIC_0164809,0,0.30232847,0
ISIC_0187428,0,0.04270067,0
ISIC_0193785,0,0.034021493,0
ISIC_0166202,0,0.29351142,0
ISIC_0189333,0,0.07544436,0
ISIC_0199261,0,0.025725555,0
ISIC_0170583,0,0.06237563,0
ISIC_0194550,0,0.025754726,0
ISIC_0199455,0,0.028362783,0
ISIC_0170636,0,0.03985928,0
ISIC_0196694,0,0.042444747,0
ISIC_0203016,0,0.027522814,0
ISIC_0174405,0,0.1380145,0
ISIC_0200999,0,0.18592004,0
ISIC_0204580,0,0.02768716,0
ISIC_0187498,0,0.039988596,0
ISIC_0202259,0,0.026304763,0
ISIC_0206079,0,0.019756211,0
ISIC_0196399,0,0.6388575,0
ISIC_0202576,0,0.032093808,0
ISIC_0213974,0,0.03815425,0
ISIC_0202023,0,0.026757332,0
ISIC_0204275,0,0.032354843,0
ISIC_0215054,0,0.07826271,0
ISIC_0204994,0,0.07959288,0
ISIC_0205127,0,0.04651644,0
ISIC_0215112,0,0.049773265,0
ISIC_0214186,0,0.031118775,0
ISIC_0215966,0,0.0849371,0
ISIC_0216690,0,0.11353812,0
ISIC_0219450,0,0.05890952,0
ISIC_0220649,0,0.05411421,0
ISIC_0217267,0,0.032571413,0
ISIC_0224300,0,0.1263474,0
ISIC_0225245,0,0.03178366,0
ISIC_0218575,0,0.023820369,0
ISIC_0228497,0,0.029262478,0
ISIC_0229459,0,0.035762306,0
ISIC_0219948,0,0.029180545,0
ISIC_0229265,0,0.0490538,0
ISIC_0229832,0,0.05345713,0
ISIC_0222150,0,0.038423963,0
ISIC_0229871,0,0.03480414,0
ISIC_0232963,0,0.047707494,0
ISIC_0224919,0,0.058673605,0
ISIC_0232785,0,0.071313456,0
ISIC_0233487,0,0.044044234,0
ISIC_0231167,0,0.03223515,0
ISIC_0236531,0,0.09000977,0
ISIC_0234146,0,0.02650653,0
ISIC_0232101,1,0.11077984,0
ISIC_0238711,0,0.033015504,0
ISIC_0236261,0,0.05454911,0
ISIC_0234248,0,0.030775132,0
ISIC_0238824,0,0.060547747,0
ISIC_0237721,0,0.035650663,0
ISIC_0239843,0,0.28616646,0
ISIC_0238940,0,0.049409334,0
ISIC_0238871,0,0.025245802,0
ISIC_0242433,0,0.057746813,0
ISIC_0243683,0,0.45820904,0
ISIC_0239597,0,0.19670619,0
ISIC_0243849,0,0.07222004,0
ISIC_0250842,0,0.029142331,0
ISIC_0248321,0,0.13985729,0
ISIC_0248114,0,0.15839049,0
ISIC_0251149,0,0.06254795,0
ISIC_0248628,0,0.06334489,0
ISIC_0248521,0,0.039003883,0
ISIC_0252448,0,0.049656454,0
ISIC_0248936,0,0.031965483,0
ISIC_0253367,0,0.03566375,0
ISIC_0253516,0,0.05688667,0
ISIC_0250064,0,0.030795265,0
ISIC_0254517,0,0.07132875,0
ISIC_0256926,0,0.09368174,0
ISIC_0252649,0,0.050738815,0
ISIC_0258806,0,0.033830017,0
ISIC_0262276,0,0.5301424,0
ISIC_0254698,0,0.040912222,0
ISIC_0294170,0,0.1204644,0
ISIC_0271408,0,0.025910212,0
ISIC_0255914,0,0.06470052,0
ISIC_0298274,0,0.17424251,0
ISIC_0273664,0,0.052206162,0
ISIC_0258061,0,0.06779869,0
ISIC_0299504,0,0.03575478,0
ISIC_0278346,0,0.1659121,0
ISIC_0258821,0,0.029427994,0
ISIC_0301191,0,0.031295605,0
ISIC_0279526,0,0.09671345,0
ISIC_0262401,0,0.034622207,0
ISIC_0302804,0,0.04992354,0
ISIC_0286360,1,0.08461862,0
ISIC_0267054,0,0.04616843,0
ISIC_0305679,0,0.025133079,0
ISIC_0290881,0,0.053553406,0
ISIC_0268187,0,0.03305981,0
ISIC_0307377,0,0.03981884,0
ISIC_0293607,0,0.08098804,0
ISIC_0268633,0,0.04428643,0
ISIC_0315525,0,0.058085036,0
ISIC_0294733,0,0.036725238,0
ISIC_0270289,0,0.02680396,0
ISIC_0316826,0,0.11440615,0
ISIC_0294910,0,0.03343803,0
ISIC_0275984,0,0.48427612,0
ISIC_0322340,0,0.07293965,0
ISIC_0297186,0,0.041445293,0
ISIC_0278126,0,0.027183492,0
ISIC_0322967,0,0.056072224,0
ISIC_0300915,0,0.068984896,0
ISIC_0278130,0,0.028004028,0
ISIC_0325416,0,0.038385328,0
ISIC_0301931,0,0.07259261,0
ISIC_0280208,0,0.06337299,0
ISIC_0326523,0,0.12012467,0
ISIC_0308722,0,0.26000565,0
ISIC_0281291,0,0.026191007,0
ISIC_0334227,0,0.029079078,0
ISIC_0317589,0,0.10220103,0
ISIC_0281658,0,0.058658957,0
ISIC_0335396,0,0.032882515,0
ISIC_0334024,0,0.052513063,0
ISIC_0284422,0,0.04572868,0
ISIC_0337631,1,0.082562834,0
ISIC_0339930,0,0.027072351,0
ISIC_0286750,0,0.030456724,0
ISIC_0338377,0,0.036937688,0
ISIC_0341663,0,0.052247766,0
ISIC_0295178,0,0.053921256,0
ISIC_0338712,0,0.08033789,0
ISIC_0342557,0,0.06414184,0
ISIC_0304703,0,0.04607074,0
ISIC_0354589,0,0.03112049,0
ISIC_0342587,0,0.04608234,0
ISIC_0308133,0,0.042855963,0
ISIC_0357043,0,0.05818936,0
ISIC_0344052,0,0.08215299,0
ISIC_0311112,0,0.023500966,0
ISIC_0358071,0,0.036190763,0
ISIC_0347824,0,0.062264312,0
ISIC_0311369,0,0.029335039,0
ISIC_0364478,0,0.077927895,0
ISIC_0349484,0,0.030216109,0
ISIC_0313422,0,0.029458344,0
ISIC_0379979,0,0.032540366,0
