image_name,target,pred,fold
ISIC_2637011,0,0.035035,0
ISIC_0076262,0,0.029901164,0
ISIC_0074268,0,0.020850075,0
ISIC_0015719,0,0.023429006,0
ISIC_0082543,0,0.02866429,0
ISIC_0075663,0,0.027786387,0
ISIC_0068279,0,0.03967304,0
ISIC_0089401,0,0.02176702,0
ISIC_0076742,0,0.031623866,0
ISIC_0075914,0,0.02046582,0
ISIC_0091559,0,0.030337293,0
ISIC_0083035,0,0.025298178,0
ISIC_0078703,0,0.024812631,0
ISIC_0096328,0,0.031749554,0
ISIC_0085172,0,0.034099873,0
ISIC_0092726,0,0.02898481,0
ISIC_0097499,0,0.022461759,0
ISIC_0089738,0,0.06949668,0
ISIC_0147869,0,0.02865657,0
ISIC_0150975,0,0.086446576,0
ISIC_0092870,0,0.12891297,0
ISIC_0148677,0,0.030127794,0
ISIC_0158127,0,0.017477758,0
ISIC_0094775,0,0.02209941,0
ISIC_0149568,1,0.024537055,0
ISIC_0160270,0,0.026182717,0
ISIC_0097997,0,0.032516416,0
ISIC_0153549,0,0.030657439,0
ISIC_0163812,0,0.037649993,0
ISIC_0103298,0,0.023080414,0
ISIC_0154870,0,0.030825721,0
ISIC_0165945,0,0.023344094,0
ISIC_0109869,0,0.030117793,0
ISIC_0156772,0,0.056370333,0
ISIC_0185547,0,0.023472242,0
ISIC_0151200,0,0.034158435,0
ISIC_0164603,0,0.05685335,0
ISIC_0186437,0,0.022809766,0
ISIC_0154338,0,0.027086806,0
ISIC_0170696,0,0.04104052,0
ISIC_0186501,0,0.021895481,0
ISIC_0155012,0,0.046139978,0
ISIC_0179056,0,0.032719143,0
ISIC_0188955,0,0.048327323,0
ISIC_0159782,0,0.030531246,0
ISIC_0179104,0,0.024571408,0
ISIC_0189336,0,0.029326951,0
ISIC_0159996,0,0.099563055,0
ISIC_0184482,0,0.020621667,0
ISIC_0192701,0,0.025253654,0
ISIC_0164809,0,0.103756525,0
ISIC_0187428,0,0.0488763,0
ISIC_0193785,0,0.021630175,0
ISIC_0166202,0,0.17426386,0
ISIC_0189333,0,0.10095317,0
ISIC_0199261,0,0.020707667,0
ISIC_0170583,0,0.031982,0
ISIC_0194550,0,0.035579465,0
ISIC_0199455,0,0.021531418,0
ISIC_0170636,0,0.030691404,0
ISIC_0196694,0,0.024259228,0
ISIC_0203016,0,0.034094516,0
ISIC_0174405,0,0.058371488,0
ISIC_0200999,0,0.11082713,0
ISIC_0204580,0,0.03720824,0
ISIC_0187498,0,0.023356287,0
ISIC_0202259,0,0.027836233,0
ISIC_0206079,0,0.0341572,0
ISIC_0196399,0,0.110526435,0
ISIC_0202576,0,0.02720933,0
ISIC_0213974,0,0.024162037,0
ISIC_0202023,0,0.025954021,0
ISIC_0204275,0,0.033451214,0
ISIC_0215054,0,0.044181384,0
ISIC_0204994,0,0.04268598,0
ISIC_0205127,0,0.026096387,0
ISIC_0215112,0,0.021132143,0
ISIC_0214186,0,0.02066213,0
ISIC_0215966,0,0.055129096,0
ISIC_0216690,0,0.020777857,0
ISIC_0219450,0,0.02916606,0
ISIC_0220649,0,0.029410826,0
ISIC_0217267,0,0.0185352,0
ISIC_0224300,0,0.1341559,0
ISIC_0225245,0,0.025254868,0
ISIC_0218575,0,0.025465185,0
ISIC_0228497,0,0.02398818,0
ISIC_0229459,0,0.018107686,0
ISIC_0219948,0,0.024872191,0
ISIC_0229265,0,0.037587196,0
ISIC_0229832,0,0.020550422,0
ISIC_0222150,0,0.033082083,0
ISIC_0229871,0,0.02984006,0
ISIC_0232963,0,0.030581428,0
ISIC_0224919,0,0.018912077,0
ISIC_0232785,0,0.048428155,0
ISIC_0233487,0,0.022793464,0
ISIC_0231167,0,0.022141706,0
ISIC_0236531,0,0.05597707,0
ISIC_0234146,0,0.0150667755,0
ISIC_0232101,1,0.11448579,0
ISIC_0238711,0,0.019841727,0
ISIC_0236261,0,0.040018033,0
ISIC_0234248,0,0.028967405,0
ISIC_0238824,0,0.03720394,0
ISIC_0237721,0,0.030889267,0
ISIC_0239843,0,0.19908144,0
ISIC_0238940,0,0.026325123,0
ISIC_0238871,0,0.029442592,0
ISIC_0242433,0,0.03737164,0
ISIC_0243683,0,0.15218675,0
ISIC_0239597,0,0.14580879,0
ISIC_0243849,0,0.052663192,0
ISIC_0250842,0,0.028459622,0
ISIC_0248321,0,0.072444715,0
ISIC_0248114,0,0.13530755,0
ISIC_0251149,0,0.048073888,0
ISIC_0248628,0,0.029704304,0
ISIC_0248521,0,0.020238837,0
ISIC_0252448,0,0.031773042,0
ISIC_0248936,0,0.021034492,0
ISIC_0253367,0,0.032975987,0
ISIC_0253516,0,0.027683733,0
ISIC_0250064,0,0.023957616,0
ISIC_0254517,0,0.03337956,0
ISIC_0256926,0,0.051506165,0
ISIC_0252649,0,0.03209606,0
ISIC_0258806,0,0.02067289,0
ISIC_0262276,0,0.5574766,0
ISIC_0254698,0,0.026208632,0
ISIC_0294170,0,0.056127544,0
ISIC_0271408,0,0.027267676,0
ISIC_0255914,0,0.06840369,0
ISIC_0298274,0,0.11165126,0
ISIC_0273664,0,0.04266645,0
ISIC_0258061,0,0.07945813,0
ISIC_0299504,0,0.031313214,0
ISIC_0278346,0,0.03314226,0
ISIC_0258821,0,0.021850802,0
ISIC_0301191,0,0.03363357,0
ISIC_0279526,0,0.04158719,0
ISIC_0262401,0,0.032024957,0
ISIC_0302804,0,0.024285192,0
ISIC_0286360,1,0.05150384,0
ISIC_0267054,0,0.036072478,0
ISIC_0305679,0,0.0217634,0
ISIC_0290881,0,0.028788961,0
ISIC_0268187,0,0.027097829,0
ISIC_0307377,0,0.04333195,0
ISIC_0293607,0,0.057562474,0
ISIC_0268633,0,0.03338703,0
ISIC_0315525,0,0.029484926,0
ISIC_0294733,0,0.024624137,0
ISIC_0270289,0,0.019866578,0
ISIC_0316826,0,0.0530869,0
ISIC_0294910,0,0.02620445,0
ISIC_0275984,0,0.23473276,0
ISIC_0322340,0,0.030201804,0
ISIC_0297186,0,0.021075116,0
ISIC_0278126,0,0.025945999,0
ISIC_0322967,0,0.021419747,0
ISIC_0300915,0,0.085522175,0
ISIC_0278130,0,0.023355765,0
ISIC_0325416,0,0.054430865,0
ISIC_0301931,0,0.08068933,0
ISIC_0280208,0,0.020956742,0
ISIC_0326523,0,0.04121658,0
ISIC_0308722,0,0.049623273,0
ISIC_0281291,0,0.027122779,0
ISIC_0334227,0,0.022239126,0
ISIC_0317589,0,0.06680586,0
ISIC_0281658,0,0.019330107,0
ISIC_0335396,0,0.016110022,0
ISIC_0334024,0,0.02600976,0
ISIC_0284422,0,0.036925983,0
ISIC_0337631,1,0.053942278,0
ISIC_0339930,0,0.02321403,0
ISIC_0286750,0,0.031423237,0
ISIC_0338377,0,0.028431177,0
ISIC_0341663,0,0.029608255,0
ISIC_0295178,0,0.036601767,0
ISIC_0338712,0,0.055197097,0
ISIC_0342557,0,0.044534575,0
ISIC_0304703,0,0.040244542,0
ISIC_0354589,0,0.025470303,0
ISIC_0342587,0,0.038584806,0
ISIC_0308133,0,0.028811503,0
ISIC_0357043,0,0.03597823,0
ISIC_0344052,0,0.051451538,0
ISIC_0311112,0,0.02256887,0
ISIC_0358071,0,0.025838412,0
ISIC_0347824,0,0.36489776,0
ISIC_0311369,0,0.01936689,0
ISIC_0364478,0,0.0280023,0
ISIC_0349484,0,0.029458977,0
ISIC_0313422,0,0.029984789,0
ISIC_0379979,0,0.026488982,0
ISIC_0349996,0,0.021434423,0
ISIC_0313507,0,0.032974843,0
ISIC_0380954,0,0.025903307,0
ISIC_0350472,0,0.021655723,0
ISIC_0322004,0,0.023132183,0
ISIC_0395456,0,0.161093,0
ISIC_0357231,0,0.029695481,0
ISIC_0324600,0,0.037661176,0
ISIC_0412659,0,0.020590339,0
ISIC_0359307,0,0.3479098,0
ISIC_0325664,0,0.037420984,0
ISIC_0422061,0,0.026457328,0
ISIC_0367913,0,0.03417166,0
ISIC_0332865,0,0.024029791,0
ISIC_0423312,0,0.022213709,0
ISIC_0375073,0,0.021135421,0
ISIC_0339773,0,0.025404774,0
ISIC_0427209,0,0.038161248,0
ISIC_0377420,0,0.041484367,0
ISIC_0355920,0,0.032937508,0
ISIC_0430356,0,0.033422258,0
ISIC_0384214,0,0.0481565,0
ISIC_0361149,0,0.026046146,0
ISIC_0434114,0,0.02690713,0
ISIC_0385609,0,0.028384399,0
ISIC_0370132,0,0.033260286,0
ISIC_0435434,0,0.12969513,0
ISIC_0389955,0,0.08184654,0
ISIC_0381169,0,0.07944859,0
ISIC_0439726,0,0.029476047,0
ISIC_0395933,0,0.04891074,0
ISIC_0384200,0,0.026010407,0
ISIC_0442837,0,0.032715145,0
ISIC_0398069,0,0.032897037,0
ISIC_0386664,0,0.029033748,0
ISIC_0455456,0,0.14542165,0
ISIC_0400685,0,0.021307496,0
ISIC_0398140,0,0.0382009,0
ISIC_0455687,0,0.021705898,0
